in_station,out_station,time_minute,time_hour_minute
22,3,462,07:42
13,21,503,08:23
24,11,493,08:13
13,15,528,08:48
5,12,445,07:25
24,8,505,08:25
12,24,473,07:53
17,9,462,07:42
4,12,451,07:31
7,6,498,08:18
15,7,527,08:47
20,1,510,08:30
20,5,523,08:43
11,13,514,08:34
22,3,480,08:00
18,4,441,07:21
11,23,485,08:05
13,6,490,08:10
17,4,499,08:19
3,2,468,07:48
12,6,514,08:34
12,1,448,07:28
13,3,450,07:30
4,23,434,07:14
22,21,433,07:13
4,13,453,07:33
18,3,472,07:52
24,4,426,07:06
17,5,447,07:27
19,6,535,08:55
8,9,527,08:47
2,22,444,07:24
16,5,462,07:42
21,14,462,07:42
18,9,480,08:00
11,4,427,07:07
11,24,502,08:22
8,11,522,08:42
13,3,444,07:24
12,11,477,07:57
18,19,430,07:10
17,7,453,07:33
2,8,468,07:48
15,24,512,08:32
3,8,437,07:17
13,5,489,08:09
3,20,527,08:47
16,15,516,08:36
3,11,434,07:14
11,5,438,07:18
12,8,526,08:46
14,13,469,07:49
12,24,469,07:49
16,20,461,07:41
17,20,521,08:41
3,11,471,07:51
7,12,431,07:11
7,11,456,07:36
20,14,424,07:04
17,15,439,07:19
13,11,516,08:36
12,5,472,07:52
3,15,485,08:05
23,1,523,08:43
24,15,522,08:42
14,4,531,08:51
22,11,525,08:45
15,21,436,07:16
7,13,497,08:17
12,13,536,08:56
12,11,518,08:38
8,4,510,08:30
13,12,505,08:25
17,9,537,08:57
22,24,458,07:38
12,20,504,08:24
4,20,449,07:29
23,12,533,08:53
6,14,467,07:47
21,13,439,07:19
22,9,468,07:48
24,9,488,08:08
3,4,453,07:33
16,14,476,07:56
18,11,495,08:15
11,23,470,07:50
13,11,481,08:01
12,22,443,07:23
7,21,462,07:42
20,9,433,07:13
12,8,485,08:05
12,24,503,08:23
2,22,491,08:11
24,9,502,08:22
13,9,449,07:29
24,13,482,08:02
21,11,537,08:57
21,11,467,07:47
22,2,527,08:47
12,11,428,07:08
6,18,479,07:59
13,20,432,07:12
15,19,489,08:09
19,11,518,08:38
21,7,491,08:11
20,24,455,07:35
20,21,480,08:00
2,19,493,08:13
8,3,448,07:28
4,2,456,07:36
17,3,533,08:53
4,22,503,08:23
9,13,519,08:39
10,3,492,08:12
4,9,447,07:27
24,15,519,08:39
9,4,469,07:49
24,4,523,08:43
12,24,453,07:33
14,2,424,07:04
3,5,438,07:18
13,5,497,08:17
4,13,505,08:25
21,11,535,08:55
13,7,527,08:47
19,13,476,07:56
4,21,459,07:39
7,9,495,08:15
3,11,445,07:25
3,12,507,08:27
14,23,511,08:31
18,8,501,08:21
4,11,536,08:56
15,24,434,07:14
15,5,490,08:10
8,24,483,08:03
11,6,513,08:33
12,13,459,07:39
19,12,433,07:13
11,24,450,07:30
12,16,482,08:02
22,11,524,08:44
18,16,426,07:06
5,24,507,08:27
17,9,462,07:42
19,7,508,08:28
14,16,460,07:40
17,13,516,08:36
12,11,476,07:56
17,13,523,08:43
2,20,491,08:11
24,14,508,08:28
3,6,525,08:45
3,2,439,07:19
15,11,456,07:36
20,1,469,07:49
24,11,473,07:53
3,11,430,07:10
18,12,435,07:15
15,11,473,07:53
12,11,527,08:47
12,2,491,08:11
19,11,525,08:45
4,9,498,08:18
7,11,481,08:01
11,19,435,07:15
17,4,431,07:11
7,11,464,07:44
16,20,467,07:47
20,12,496,08:16
12,13,473,07:53
21,13,431,07:11
14,6,538,08:58
19,18,526,08:46
16,14,472,07:52
13,12,488,08:08
17,6,515,08:35
19,20,444,07:24
7,5,500,08:20
24,19,536,08:56
13,8,463,07:43
24,2,494,08:14
24,5,498,08:18
13,22,452,07:32
20,15,453,07:33
4,21,490,08:10
13,4,501,08:21
24,8,486,08:06
16,6,449,07:29
21,2,492,08:12
11,5,469,07:49
8,24,484,08:04
17,24,437,07:17
15,19,462,07:42
7,11,507,08:27
24,16,507,08:27
12,7,480,08:00
8,12,513,08:33
24,18,529,08:49
19,4,537,08:57
18,19,526,08:46
22,5,482,08:02
4,15,486,08:06
13,21,460,07:40
13,24,508,08:28
2,6,451,07:31
17,23,505,08:25
13,20,451,07:31
18,24,481,08:01
13,7,470,07:50
3,13,463,07:43
5,20,489,08:09
20,9,488,08:08
24,9,505,08:25
13,19,508,08:28
5,11,522,08:42
11,24,460,07:40
16,22,462,07:42
22,23,441,07:21
23,15,455,07:35
17,3,437,07:17
22,19,480,08:00
14,13,518,08:38
19,7,455,07:35
13,8,510,08:30
14,13,509,08:29
3,2,457,07:37
3,11,488,08:08
7,2,487,08:07
3,6,435,07:15
19,20,495,08:15
24,19,516,08:36
20,15,528,08:48
3,11,511,08:31
13,12,469,07:49
2,13,491,08:11
13,1,492,08:12
13,8,465,07:45
2,1,448,07:28
13,7,437,07:17
7,24,448,07:28
13,24,535,08:55
17,22,454,07:34
14,13,502,08:22
7,11,427,07:07
7,5,484,08:04
20,7,524,08:44
14,7,441,07:21
7,12,486,08:06
17,7,515,08:35
12,24,425,07:05
15,14,496,08:16
8,7,483,08:03
20,11,464,07:44
2,22,519,08:39
20,24,466,07:46
11,15,470,07:50
12,9,491,08:11
4,21,488,08:08
15,13,446,07:26
3,24,497,08:17
15,5,495,08:15
14,18,522,08:42
0,15,495,08:15
19,11,530,08:50
24,22,442,07:22
20,22,462,07:42
22,19,501,08:21
12,18,479,07:59
14,5,477,07:57
13,23,460,07:40
20,24,500,08:20
21,8,462,07:42
2,11,492,08:12
13,5,512,08:32
11,5,450,07:30
15,18,452,07:32
20,18,516,08:36
2,6,479,07:59
14,3,457,07:37
24,14,535,08:55
14,24,478,07:58
12,3,422,07:02
22,4,503,08:23
14,20,449,07:29
12,3,459,07:39
12,5,449,07:29
17,15,503,08:23
4,7,456,07:36
3,8,529,08:49
17,11,436,07:16
15,7,466,07:46
24,23,502,08:22
17,20,456,07:36
4,24,532,08:52
16,8,464,07:44
15,9,526,08:46
8,10,524,08:44
3,15,453,07:33
5,15,516,08:36
19,5,460,07:40
2,11,461,07:41
13,24,476,07:56
3,9,446,07:26
12,10,524,08:44
24,5,421,07:01
2,5,496,08:16
2,13,431,07:11
14,13,520,08:40
13,6,424,07:04
2,22,485,08:05
13,11,521,08:41
14,5,461,07:41
9,24,488,08:08
19,24,471,07:51
11,9,450,07:30
15,13,471,07:51
12,23,503,08:23
19,13,491,08:11
11,5,426,07:06
23,13,497,08:17
4,5,510,08:30
18,9,520,08:40
18,11,540,09:00
11,9,455,07:35
7,3,529,08:49
7,23,460,07:40
14,18,425,07:05
13,6,522,08:42
22,12,467,07:47
19,5,532,08:52
13,16,480,08:00
18,23,499,08:19
8,21,525,08:45
17,12,520,08:40
14,4,433,07:13
20,15,516,08:36
8,4,464,07:44
6,13,454,07:34
22,24,480,08:00
17,11,519,08:39
24,12,490,08:10
13,14,452,07:32
16,5,473,07:53
21,12,424,07:04
13,23,461,07:41
14,13,498,08:18
13,11,429,07:09
13,8,465,07:45
7,13,498,08:18
14,23,537,08:57
12,11,528,08:48
14,22,439,07:19
7,24,519,08:39
5,11,525,08:45
14,9,517,08:37
13,24,440,07:20
17,2,426,07:06
15,21,518,08:38
15,11,449,07:29
4,11,432,07:12
3,5,531,08:51
11,19,434,07:14
3,12,432,07:12
23,21,530,08:50
13,11,479,07:59
5,13,526,08:46
7,6,440,07:20
1,13,433,07:13
13,11,494,08:14
4,17,514,08:34
12,9,435,07:15
13,2,464,07:44
3,21,430,07:10
22,16,434,07:14
4,19,538,08:58
21,6,453,07:33
17,4,465,07:45
12,18,451,07:31
5,9,433,07:13
15,24,444,07:24
17,22,483,08:03
16,11,471,07:51
9,5,458,07:38
12,20,494,08:14
19,11,518,08:38
21,18,427,07:07
13,15,444,07:24
16,11,482,08:02
4,5,456,07:36
17,2,534,08:54
13,11,473,07:53
18,5,477,07:57
20,11,429,07:09
13,14,480,08:00
11,9,441,07:21
12,5,427,07:07
14,23,534,08:54
23,15,478,07:58
21,11,465,07:45
23,14,503,08:23
11,6,463,07:43
6,7,425,07:05
3,12,486,08:06
18,6,500,08:20
24,6,500,08:20
13,5,430,07:10
18,7,516,08:36
9,5,447,07:27
17,11,503,08:23
11,17,473,07:53
14,1,495,08:15
22,9,492,08:12
19,11,448,07:28
21,11,532,08:52
7,5,457,07:37
21,19,518,08:38
6,19,469,07:49
13,11,454,07:34
2,7,507,08:27
6,5,444,07:24
18,6,484,08:04
18,8,509,08:29
8,11,474,07:54
7,9,500,08:20
13,12,510,08:30
24,11,442,07:22
4,17,534,08:54
18,11,443,07:23
13,24,460,07:40
23,14,466,07:46
13,3,493,08:13
8,0,457,07:37
24,11,490,08:10
4,11,540,09:00
8,20,434,07:14
17,22,498,08:18
13,5,455,07:35
20,13,439,07:19
20,21,498,08:18
13,9,530,08:50
15,19,533,08:53
5,14,450,07:30
14,7,531,08:51
2,13,496,08:16
6,4,453,07:33
11,7,512,08:32
2,7,447,07:27
7,19,528,08:48
17,11,530,08:50
18,11,499,08:19
14,5,518,08:38
11,5,519,08:39
16,5,518,08:38
17,24,498,08:18
4,20,498,08:18
3,1,507,08:27
8,1,452,07:32
13,12,528,08:48
12,13,493,08:13
12,17,465,07:45
24,15,533,08:53
23,22,460,07:40
18,9,482,08:02
17,12,421,07:01
5,4,469,07:49
11,7,519,08:39
17,24,537,08:57
17,5,493,08:13
5,3,508,08:28
4,15,425,07:05
16,12,433,07:13
17,8,490,08:10
1,24,516,08:36
6,19,537,08:57
9,1,519,08:39
13,5,535,08:55
11,9,492,08:12
20,3,445,07:25
17,11,436,07:16
12,6,465,07:45
15,11,495,08:15
17,1,503,08:23
18,7,431,07:11
13,2,467,07:47
17,13,467,07:47
4,12,439,07:19
17,15,437,07:17
9,12,446,07:26
14,10,527,08:47
17,7,501,08:21
19,10,516,08:36
14,16,515,08:35
24,3,465,07:45
4,24,467,07:47
12,5,423,07:03
24,9,481,08:01
24,4,421,07:01
24,11,527,08:47
13,19,464,07:44
16,11,444,07:24
15,19,492,08:12
8,11,513,08:33
7,20,517,08:37
20,17,421,07:01
18,20,495,08:15
13,24,440,07:20
24,15,527,08:47
20,4,461,07:41
3,14,470,07:50
11,5,513,08:33
14,6,431,07:11
3,11,447,07:27
2,15,491,08:11
17,11,491,08:11
9,22,425,07:05
24,11,481,08:01
19,20,485,08:05
3,20,447,07:27
20,5,434,07:14
8,20,510,08:30
5,8,505,08:25
18,12,491,08:11
13,11,475,07:55
9,11,510,08:30
21,3,513,08:33
13,8,431,07:11
22,4,459,07:39
9,19,500,08:20
15,8,432,07:12
3,14,446,07:26
18,3,436,07:16
2,17,518,08:38
14,21,486,08:06
2,20,440,07:20
14,4,495,08:15
17,5,459,07:39
15,13,471,07:51
14,4,531,08:51
19,8,490,08:10
23,10,486,08:06
8,6,467,07:47
7,4,450,07:30
19,5,459,07:39
15,17,520,08:40
13,18,537,08:57
23,13,519,08:39
2,9,517,08:37
8,11,489,08:09
12,14,422,07:02
5,6,512,08:32
13,5,431,07:11
24,21,469,07:49
17,4,422,07:02
5,4,454,07:34
23,24,443,07:23
4,11,488,08:08
11,5,486,08:06
11,22,473,07:53
19,8,498,08:18
13,21,503,08:23
19,11,526,08:46
17,13,489,08:09
21,16,479,07:59
14,4,478,07:58
3,8,502,08:22
7,6,531,08:51
4,8,469,07:49
18,15,503,08:23
21,6,523,08:43
17,7,449,07:29
17,4,510,08:30
20,23,477,07:57
16,3,513,08:33
3,9,531,08:51
24,20,422,07:02
19,6,473,07:53
9,7,472,07:52
4,13,512,08:32
4,20,435,07:15
11,24,502,08:22
15,8,532,08:52
8,14,454,07:34
24,3,533,08:53
13,22,485,08:05
13,24,520,08:40
7,24,440,07:20
17,7,534,08:54
22,11,532,08:52
5,19,526,08:46
11,23,518,08:38
17,4,485,08:05
13,18,496,08:16
7,13,428,07:08
19,11,474,07:54
4,6,439,07:19
17,11,478,07:58
21,15,454,07:34
7,13,424,07:04
4,7,488,08:08
7,3,490,08:10
9,8,467,07:47
20,9,503,08:23
4,21,458,07:38
17,7,480,08:00
9,5,443,07:23
5,6,480,08:00
17,2,454,07:34
9,11,422,07:02
13,21,460,07:40
6,11,449,07:29
3,12,500,08:20
5,4,444,07:24
20,13,506,08:26
13,14,513,08:33
13,9,457,07:37
18,7,504,08:24
3,7,440,07:20
7,23,500,08:20
18,11,502,08:22
18,21,447,07:27
13,19,479,07:59
15,6,460,07:40
16,7,423,07:03
12,23,455,07:35
3,8,528,08:48
6,4,445,07:25
4,11,455,07:35
2,21,457,07:37
3,20,527,08:47
24,14,493,08:13
19,9,445,07:25
12,5,457,07:37
18,5,493,08:13
12,3,462,07:42
6,11,496,08:16
18,11,478,07:58
19,1,523,08:43
23,13,526,08:46
13,15,498,08:18
12,3,439,07:19
24,13,488,08:08
22,19,457,07:37
17,19,454,07:34
6,8,530,08:50
24,7,502,08:22
14,11,472,07:52
2,15,428,07:08
22,21,491,08:11
4,5,463,07:43
13,15,487,08:07
18,12,448,07:28
9,23,439,07:19
15,13,492,08:12
12,14,525,08:45
17,13,493,08:13
0,22,446,07:26
7,8,532,08:52
2,24,480,08:00
22,11,518,08:38
7,15,500,08:20
2,5,438,07:18
6,4,506,08:26
23,4,482,08:02
15,11,493,08:13
16,9,503,08:23
24,8,454,07:34
2,13,539,08:59
12,6,490,08:10
11,16,537,08:57
15,21,536,08:56
17,6,448,07:28
19,13,442,07:22
14,11,535,08:55
2,3,458,07:38
16,5,438,07:18
5,11,446,07:26
7,19,509,08:29
17,6,429,07:09
23,6,531,08:51
22,5,535,08:55
5,21,444,07:24
2,14,474,07:54
18,24,421,07:01
13,17,539,08:59
13,21,430,07:10
17,11,421,07:01
5,1,526,08:46
20,22,475,07:55
23,5,468,07:48
13,23,510,08:30
2,20,483,08:03
13,19,511,08:31
15,22,476,07:56
14,20,485,08:05
7,4,450,07:30
5,9,511,08:31
22,12,471,07:51
7,22,445,07:25
3,7,501,08:21
15,11,423,07:03
23,5,530,08:50
13,11,424,07:04
12,13,493,08:13
15,4,526,08:46
14,11,485,08:05
12,5,476,07:56
24,1,481,08:01
3,18,480,08:00
24,11,509,08:29
6,22,493,08:13
3,7,531,08:51
15,11,458,07:38
15,23,473,07:53
6,5,425,07:05
18,15,509,08:29
2,11,503,08:23
3,11,458,07:38
14,5,502,08:22
8,7,471,07:51
2,4,451,07:31
3,8,448,07:28
17,8,495,08:15
20,19,524,08:44
11,5,471,07:51
24,20,512,08:32
15,11,438,07:18
21,15,421,07:01
12,15,526,08:46
12,22,484,08:04
15,11,478,07:58
24,4,501,08:21
3,12,435,07:15
12,8,530,08:50
14,7,488,08:08
7,21,501,08:21
12,11,460,07:40
21,20,518,08:38
19,23,533,08:53
23,5,526,08:46
24,11,512,08:32
15,9,516,08:36
18,9,457,07:37
19,13,434,07:14
16,15,507,08:27
3,20,435,07:15
24,4,475,07:55
8,19,510,08:30
12,13,445,07:25
12,11,455,07:35
21,14,468,07:48
12,20,453,07:33
16,23,477,07:57
2,24,465,07:45
15,19,451,07:31
3,23,454,07:34
14,1,469,07:49
9,19,486,08:06
13,4,501,08:21
2,23,438,07:18
11,8,482,08:02
14,13,494,08:14
6,8,453,07:33
12,15,495,08:15
4,15,538,08:58
13,22,460,07:40
13,16,505,08:25
18,5,527,08:47
3,5,473,07:53
22,3,429,07:09
11,5,476,07:56
12,8,451,07:31
4,23,473,07:53
18,7,435,07:15
13,12,529,08:49
13,6,501,08:21
17,24,472,07:52
13,12,468,07:48
17,13,439,07:19
12,21,455,07:35
18,11,448,07:28
21,18,459,07:39
4,14,455,07:35
24,1,429,07:09
13,21,452,07:32
7,6,450,07:30
12,15,471,07:51
19,22,463,07:43
12,18,431,07:11
20,23,514,08:34
15,11,450,07:30
2,5,524,08:44
8,12,526,08:46
8,24,449,07:29
13,10,458,07:38
9,3,461,07:41
17,1,440,07:20
18,7,481,08:01
12,7,437,07:17
14,5,494,08:14
4,1,535,08:55
15,12,460,07:40
13,10,498,08:18
16,13,430,07:10
12,11,468,07:48
12,9,503,08:23
12,20,534,08:54
13,4,447,07:27
6,11,530,08:50
21,20,518,08:38
11,5,489,08:09
12,11,529,08:49
19,7,492,08:12
18,22,433,07:13
23,13,515,08:35
14,1,496,08:16
16,5,438,07:18
13,21,509,08:29
24,22,500,08:20
5,3,422,07:02
24,13,456,07:36
13,12,506,08:26
13,20,458,07:38
4,10,519,08:39
11,8,467,07:47
8,4,527,08:47
13,3,508,08:28
11,14,526,08:46
20,4,463,07:43
11,19,483,08:03
4,13,516,08:36
11,23,436,07:16
24,20,438,07:18
15,21,487,08:07
7,12,485,08:05
19,21,424,07:04
20,12,476,07:56
2,23,514,08:34
22,19,534,08:54
15,9,481,08:01
21,14,458,07:38
15,12,525,08:45
6,16,521,08:41
16,12,462,07:42
8,5,520,08:40
20,9,450,07:30
24,7,435,07:15
7,13,518,08:38
19,5,522,08:42
11,13,423,07:03
7,20,535,08:55
17,14,514,08:34
18,11,502,08:22
12,14,471,07:51
19,20,506,08:26
17,22,476,07:56
7,21,464,07:44
18,7,429,07:09
17,11,469,07:49
7,12,525,08:45
2,8,538,08:58
13,4,473,07:53
13,11,470,07:50
2,5,473,07:53
13,2,422,07:02
12,13,511,08:31
18,4,494,08:14
13,12,468,07:48
6,5,478,07:58
2,19,529,08:49
13,5,459,07:39
12,7,447,07:27
4,6,525,08:45
13,11,517,08:37
22,11,501,08:21
4,13,424,07:04
13,4,535,08:55
13,4,487,08:07
19,7,508,08:28
15,9,519,08:39
3,5,494,08:14
22,11,530,08:50
24,13,502,08:22
13,1,457,07:37
6,13,425,07:05
24,9,499,08:19
22,4,477,07:57
13,9,456,07:36
6,5,484,08:04
13,9,480,08:00
24,23,453,07:33
14,8,516,08:36
12,15,430,07:10
17,14,531,08:51
9,20,491,08:11
18,15,437,07:17
4,2,479,07:59
15,13,513,08:33
21,1,503,08:23
24,3,476,07:56
13,7,538,08:58
7,16,464,07:44
15,23,462,07:42
17,2,513,08:33
15,13,502,08:22
17,14,447,07:27
13,11,534,08:54
12,24,503,08:23
11,24,468,07:48
12,20,462,07:42
17,14,540,09:00
19,15,473,07:53
15,5,505,08:25
22,12,512,08:32
17,13,458,07:38
17,5,463,07:43
18,23,462,07:42
6,3,456,07:36
12,11,487,08:07
5,13,437,07:17
13,5,453,07:33
2,24,429,07:09
13,23,471,07:51
4,20,477,07:57
14,13,496,08:16
15,24,493,08:13
4,11,508,08:28
2,20,467,07:47
11,1,463,07:43
10,11,489,08:09
15,5,482,08:02
8,10,489,08:09
20,12,467,07:47
17,7,474,07:54
13,6,429,07:09
9,20,426,07:06
2,19,438,07:18
13,9,540,09:00
19,4,466,07:46
7,19,441,07:21
24,22,509,08:29
23,13,452,07:32
17,7,526,08:46
15,5,506,08:26
14,9,467,07:47
24,15,514,08:34
17,24,508,08:28
12,5,476,07:56
13,14,517,08:37
17,14,429,07:09
13,8,484,08:04
2,3,508,08:28
22,16,512,08:32
15,11,520,08:40
9,13,428,07:08
7,13,472,07:52
24,12,481,08:01
12,11,454,07:34
3,11,427,07:07
3,16,481,08:01
14,23,510,08:30
24,13,487,08:07
19,8,514,08:34
13,10,492,08:12
18,14,523,08:43
3,20,517,08:37
20,15,467,07:47
13,11,435,07:15
5,10,459,07:39
15,6,461,07:41
17,7,462,07:42
4,9,431,07:11
24,12,460,07:40
13,23,494,08:14
20,24,484,08:04
24,5,477,07:57
17,11,489,08:09
17,13,502,08:22
13,7,460,07:40
12,11,461,07:41
23,17,528,08:48
16,11,489,08:09
10,8,480,08:00
12,8,483,08:03
3,21,493,08:13
18,11,422,07:02
2,5,497,08:17
8,3,491,08:11
17,14,439,07:19
10,19,498,08:18
7,23,426,07:06
13,19,483,08:03
19,12,449,07:29
4,2,463,07:43
3,7,483,08:03
13,1,500,08:20
12,10,485,08:05
24,15,467,07:47
22,24,463,07:43
16,13,513,08:33
5,4,488,08:08
18,5,457,07:37
21,20,526,08:46
13,15,471,07:51
18,23,465,07:45
20,17,468,07:48
11,12,515,08:35
20,14,464,07:44
15,11,487,08:07
13,7,447,07:27
8,14,435,07:15
1,12,483,08:03
13,4,468,07:48
6,23,448,07:28
20,2,471,07:51
3,5,491,08:11
12,13,434,07:14
7,24,491,08:11
2,24,424,07:04
15,14,470,07:50
15,10,486,08:06
17,11,461,07:41
12,5,494,08:14
3,24,526,08:46
17,24,456,07:36
19,1,457,07:37
18,5,468,07:48
13,24,450,07:30
12,23,473,07:53
4,23,443,07:23
18,6,522,08:42
3,5,464,07:44
2,13,483,08:03
13,17,538,08:58
24,20,469,07:49
12,3,521,08:41
24,14,449,07:29
22,11,525,08:45
23,3,503,08:23
2,11,494,08:14
15,11,484,08:04
12,20,450,07:30
19,6,445,07:25
18,16,510,08:30
15,10,521,08:41
22,24,519,08:39
17,11,513,08:33
18,8,529,08:49
13,14,441,07:21
12,22,510,08:30
12,6,506,08:26
12,13,445,07:25
14,19,536,08:56
12,8,451,07:31
18,20,477,07:57
12,7,529,08:49
17,5,480,08:00
13,6,523,08:43
3,19,515,08:35
14,21,477,07:57
7,19,496,08:16
19,11,465,07:45
18,15,505,08:25
22,4,425,07:05
24,21,461,07:41
13,8,434,07:14
13,15,532,08:52
8,11,465,07:45
22,20,446,07:26
13,19,503,08:23
2,8,449,07:29
21,4,441,07:21
5,22,537,08:57
12,13,520,08:40
16,20,511,08:31
24,13,442,07:22
12,24,497,08:17
2,9,507,08:27
15,12,537,08:57
19,17,439,07:19
11,5,457,07:37
12,3,422,07:02
5,14,537,08:57
15,7,509,08:29
13,5,536,08:56
2,22,499,08:19
15,4,471,07:51
13,22,514,08:34
13,6,516,08:36
11,1,479,07:59
20,11,459,07:39
23,2,511,08:31
5,2,464,07:44
7,13,485,08:05
13,20,503,08:23
16,23,504,08:24
20,11,487,08:07
13,12,429,07:09
11,12,535,08:55
21,8,436,07:16
18,4,507,08:27
3,11,470,07:50
7,12,443,07:23
11,23,503,08:23
3,15,459,07:39
13,1,467,07:47
16,13,525,08:45
24,21,521,08:41
18,12,459,07:39
5,11,455,07:35
17,20,426,07:06
11,16,434,07:14
14,4,457,07:37
8,3,462,07:42
12,6,438,07:18
3,13,435,07:15
13,3,429,07:09
7,2,482,08:02
18,19,495,08:15
14,13,513,08:33
17,20,448,07:28
18,17,476,07:56
12,1,510,08:30
17,4,525,08:45
13,9,499,08:19
14,2,482,08:02
3,23,465,07:45
15,11,502,08:22
11,15,527,08:47
20,6,424,07:04
12,1,507,08:27
2,15,448,07:28
7,5,433,07:13
6,23,525,08:45
24,11,439,07:19
22,5,435,07:15
7,13,508,08:28
9,8,476,07:56
22,11,491,08:11
16,7,526,08:46
24,23,525,08:45
17,11,440,07:20
2,4,524,08:44
23,10,441,07:21
14,24,448,07:28
20,11,509,08:29
12,7,470,07:50
21,13,490,08:10
24,9,423,07:03
5,19,469,07:49
18,11,444,07:24
7,8,476,07:56
23,5,508,08:28
2,8,468,07:48
12,20,504,08:24
13,6,489,08:09
11,12,526,08:46
22,7,491,08:11
13,3,515,08:35
8,12,431,07:11
12,15,471,07:51
13,21,523,08:43
3,20,433,07:13
10,20,517,08:37
13,5,461,07:41
8,18,431,07:11
15,9,513,08:33
20,3,515,08:35
7,19,514,08:34
5,9,524,08:44
3,19,478,07:58
22,2,519,08:39
12,5,503,08:23
10,5,534,08:54
7,15,479,07:59
23,18,436,07:16
24,18,450,07:30
15,18,514,08:34
8,16,479,07:59
14,20,491,08:11
18,9,430,07:10
17,13,451,07:31
24,9,481,08:01
12,9,520,08:40
19,6,459,07:39
12,3,513,08:33
23,5,421,07:01
13,11,476,07:56
13,12,423,07:03
13,5,530,08:50
12,5,468,07:48
20,9,420,07:00
20,3,503,08:23
12,11,462,07:42
19,13,529,08:49
12,15,438,07:18
16,12,523,08:43
4,11,423,07:03
13,22,456,07:36
16,5,462,07:42
19,4,498,08:18
20,2,458,07:38
14,20,513,08:33
20,5,497,08:17
15,21,479,07:59
3,9,429,07:09
13,24,462,07:42
7,5,458,07:38
8,11,506,08:26
21,22,540,09:00
17,16,436,07:16
17,5,428,07:08
9,14,518,08:38
24,2,452,07:32
7,4,473,07:53
15,23,474,07:54
12,6,446,07:26
19,8,506,08:26
18,23,450,07:30
17,14,467,07:47
21,11,501,08:21
19,6,466,07:46
24,5,454,07:34
18,14,461,07:41
24,17,474,07:54
5,12,473,07:53
15,11,519,08:39
11,4,489,08:09
7,14,515,08:35
2,16,481,08:01
14,17,445,07:25
13,7,475,07:55
16,23,457,07:37
14,7,437,07:17
7,12,437,07:17
15,2,514,08:34
18,12,457,07:37
18,20,426,07:06
13,3,456,07:36
23,9,507,08:27
4,3,470,07:50
5,3,491,08:11
12,9,498,08:18
17,13,462,07:42
7,4,450,07:30
11,17,538,08:58
4,21,475,07:55
3,4,515,08:35
11,3,537,08:57
3,18,534,08:54
2,3,501,08:21
4,15,459,07:39
17,4,488,08:08
20,4,531,08:51
5,8,477,07:57
23,9,499,08:19
16,22,465,07:45
15,23,525,08:45
2,24,458,07:38
18,12,462,07:42
24,2,522,08:42
18,4,511,08:31
12,19,441,07:21
13,20,442,07:22
7,3,479,07:59
7,6,474,07:54
7,14,484,08:04
15,18,451,07:31
12,20,536,08:56
2,13,510,08:30
17,5,464,07:44
7,11,447,07:27
13,19,527,08:47
9,15,461,07:41
3,7,457,07:37
11,3,522,08:42
14,6,532,08:52
19,11,519,08:39
7,8,513,08:33
7,5,446,07:26
16,23,502,08:22
11,14,468,07:48
20,9,465,07:45
14,9,425,07:05
13,6,538,08:58
12,1,480,08:00
12,9,530,08:50
19,11,520,08:40
13,8,498,08:18
3,2,444,07:24
4,22,430,07:10
22,21,526,08:46
3,9,486,08:06
8,7,501,08:21
19,13,495,08:15
23,1,457,07:37
21,15,456,07:36
17,5,462,07:42
13,24,522,08:42
9,16,532,08:52
11,6,472,07:52
14,12,448,07:28
21,20,434,07:14
6,7,444,07:24
13,5,535,08:55
18,11,424,07:04
17,4,487,08:07
3,21,429,07:09
8,19,529,08:49
4,15,535,08:55
12,24,517,08:37
7,13,466,07:46
13,14,495,08:15
17,8,454,07:34
17,11,525,08:45
14,13,449,07:29
12,23,491,08:11
17,9,448,07:28
13,7,525,08:45
13,11,525,08:45
17,20,468,07:48
19,12,459,07:39
13,9,447,07:27
11,24,473,07:53
17,22,435,07:15
13,19,446,07:26
17,7,458,07:38
3,12,506,08:26
17,2,449,07:29
7,11,523,08:43
19,3,437,07:17
2,5,518,08:38
13,23,431,07:11
2,5,481,08:01
11,22,460,07:40
12,13,520,08:40
12,24,510,08:30
16,10,520,08:40
5,19,507,08:27
12,11,466,07:46
4,14,435,07:15
3,20,431,07:11
24,1,518,08:38
15,19,513,08:33
2,8,514,08:34
17,5,440,07:20
13,9,521,08:41
14,5,429,07:09
6,8,437,07:17
13,10,523,08:43
17,5,494,08:14
3,12,477,07:57
18,15,520,08:40
2,22,437,07:17
12,4,459,07:39
24,3,430,07:10
16,24,478,07:58
7,5,443,07:23
13,11,474,07:54
13,11,502,08:22
17,11,460,07:40
7,3,454,07:34
18,15,478,07:58
16,24,493,08:13
17,11,494,08:14
21,11,461,07:41
14,8,459,07:39
7,1,460,07:40
11,7,448,07:28
24,12,452,07:32
23,22,460,07:40
15,2,535,08:55
9,22,454,07:34
13,18,515,08:35
7,9,433,07:13
12,15,452,07:32
5,7,437,07:17
13,5,467,07:47
17,1,515,08:35
9,5,506,08:26
2,5,426,07:06
24,11,448,07:28
20,1,520,08:40
3,16,421,07:01
14,17,424,07:04
11,2,447,07:27
14,12,524,08:44
18,2,437,07:17
12,19,443,07:23
14,19,534,08:54
16,14,469,07:49
13,5,523,08:43
9,5,447,07:27
13,5,423,07:03
17,21,437,07:17
13,11,465,07:45
11,12,497,08:17
