in_station,out_station,time_minute,time_hour_minute
6,1,441,07:21
18,3,407,06:47
3,11,364,06:04
12,3,503,08:23
11,12,471,07:51
4,22,564,09:24
14,24,493,08:13
13,15,448,07:28
21,23,423,07:03
17,5,373,06:13
14,15,488,08:08
19,9,475,07:55
8,14,544,09:04
13,24,478,07:58
13,5,506,08:26
20,24,509,08:29
7,8,520,08:40
7,11,392,06:32
13,7,625,10:25
13,15,502,08:22
13,5,530,08:50
20,3,548,09:08
18,13,494,08:14
13,11,501,08:21
7,11,537,08:57
6,21,556,09:16
11,20,598,09:58
13,10,447,07:27
1,5,421,07:01
12,11,377,06:17
3,5,520,08:40
18,11,368,06:08
24,16,425,07:05
4,6,530,08:50
11,24,409,06:49
11,21,508,08:28
2,18,543,09:03
20,12,493,08:13
22,5,570,09:30
24,11,538,08:58
24,1,532,08:52
18,21,484,08:04
13,24,432,07:12
15,9,538,08:58
23,11,464,07:44
7,17,395,06:35
14,20,389,06:29
7,2,380,06:20
15,1,462,07:42
17,6,559,09:19
14,3,620,10:20
21,17,470,07:50
8,9,513,08:33
5,15,568,09:28
24,11,470,07:50
24,15,559,09:19
21,19,503,08:23
15,12,605,10:05
12,13,526,08:46
2,14,404,06:44
15,20,392,06:32
4,24,509,08:29
2,12,579,09:39
12,17,423,07:03
3,15,480,08:00
16,9,513,08:33
13,6,493,08:13
6,8,369,06:09
24,6,450,07:30
12,16,465,07:45
15,13,433,07:13
4,24,485,08:05
12,9,485,08:05
15,24,409,06:49
7,9,492,08:12
8,15,426,07:06
24,22,517,08:37
5,7,406,06:46
11,5,381,06:21
19,20,472,07:52
9,12,385,06:25
6,11,624,10:24
18,21,532,08:52
17,12,396,06:36
22,12,375,06:15
12,14,641,10:41
12,9,553,09:13
18,7,416,06:56
12,11,467,07:47
14,11,400,06:40
16,24,566,09:26
18,19,521,08:41
7,14,592,09:52
23,19,446,07:26
11,14,518,08:38
5,11,551,09:11
18,7,601,10:01
21,7,492,08:12
11,1,594,09:54
11,3,530,08:50
5,24,633,10:33
13,21,429,07:09
8,4,539,08:59
2,20,549,09:09
16,5,556,09:16
21,18,553,09:13
6,21,445,07:25
14,19,474,07:54
18,12,567,09:27
3,11,495,08:15
12,22,486,08:06
17,23,512,08:32
11,14,568,09:28
8,20,412,06:52
18,14,473,07:53
2,19,513,08:33
13,12,406,06:46
12,8,471,07:51
15,5,471,07:51
12,11,367,06:07
4,11,473,07:53
22,13,614,10:14
4,20,468,07:48
19,21,449,07:29
12,13,468,07:48
3,20,447,07:27
11,15,518,08:38
17,3,510,08:30
19,11,443,07:23
17,8,609,10:09
14,13,456,07:36
3,13,517,08:37
17,20,500,08:20
22,13,461,07:41
19,8,431,07:11
14,5,488,08:08
4,11,467,07:47
17,11,527,08:47
19,23,554,09:14
7,3,483,08:03
12,11,521,08:41
2,3,501,08:21
11,20,405,06:45
5,21,526,08:46
15,23,378,06:18
11,18,427,07:07
12,9,473,07:53
2,7,615,10:15
12,5,460,07:40
18,11,597,09:57
13,11,494,08:14
12,11,485,08:05
2,12,472,07:52
20,8,511,08:31
13,9,459,07:39
11,6,512,08:32
18,3,488,08:08
14,6,456,07:36
20,15,486,08:06
24,21,512,08:32
3,11,472,07:52
18,22,537,08:57
4,6,549,09:09
13,20,512,08:32
4,13,485,08:05
5,11,461,07:41
18,13,542,09:02
16,9,552,09:12
19,11,558,09:18
12,11,483,08:03
23,24,519,08:39
5,20,583,09:43
2,5,601,10:01
17,9,490,08:10
12,10,513,08:33
12,6,595,09:55
9,10,502,08:22
13,7,564,09:24
3,5,576,09:36
11,1,458,07:38
17,10,448,07:28
22,5,629,10:29
24,20,522,08:42
16,8,607,10:07
11,6,491,08:11
23,12,468,07:48
2,24,531,08:51
3,12,556,09:16
13,19,470,07:50
4,11,463,07:43
17,5,532,08:52
14,24,499,08:19
2,22,419,06:59
13,11,411,06:51
13,15,457,07:37
19,7,466,07:46
24,9,614,10:14
9,7,460,07:40
12,4,475,07:55
12,6,463,07:43
7,18,397,06:37
22,11,370,06:10
17,19,443,07:23
14,2,534,08:54
12,11,511,08:31
13,11,397,06:37
11,18,493,08:13
3,7,512,08:32
6,20,425,07:05
5,22,494,08:14
15,3,557,09:17
20,10,415,06:55
7,17,513,08:33
11,12,445,07:25
13,1,461,07:41
4,9,501,08:21
8,21,484,08:04
13,11,458,07:38
17,24,535,08:55
2,13,560,09:20
24,9,399,06:39
20,21,444,07:24
12,22,505,08:25
17,20,469,07:49
11,17,583,09:43
17,11,479,07:59
1,7,534,08:54
6,3,379,06:19
7,21,411,06:51
4,5,472,07:52
20,5,584,09:44
24,11,499,08:19
15,7,438,07:18
7,11,437,07:17
11,9,436,07:16
19,11,456,07:36
13,18,403,06:43
17,22,549,09:09
7,6,397,06:37
14,4,551,09:11
18,11,449,07:29
23,18,484,08:04
6,7,622,10:22
17,6,468,07:48
9,23,539,08:59
2,22,665,11:05
9,3,556,09:16
20,21,426,07:06
15,12,498,08:18
13,24,513,08:33
3,11,372,06:12
12,4,418,06:58
3,14,605,10:05
12,23,492,08:12
23,6,531,08:51
13,12,547,09:07
18,12,488,08:08
11,10,434,07:14
4,12,444,07:24
16,24,523,08:43
3,21,513,08:33
23,15,397,06:37
23,5,565,09:25
19,14,459,07:39
14,11,586,09:46
7,22,395,06:35
7,11,455,07:35
21,24,414,06:54
13,4,368,06:08
18,19,379,06:19
13,12,479,07:59
21,1,403,06:43
5,15,451,07:31
3,4,485,08:05
8,7,509,08:29
13,11,390,06:30
20,22,612,10:12
7,14,468,07:48
18,20,366,06:06
11,20,553,09:13
15,24,480,08:00
12,5,487,08:07
22,11,479,07:59
7,5,433,07:13
11,20,470,07:50
12,11,508,08:28
22,7,548,09:08
17,14,532,08:52
21,15,494,08:14
3,9,487,08:07
7,3,567,09:27
18,5,483,08:03
12,21,534,08:54
24,8,518,08:38
17,12,486,08:06
23,15,474,07:54
13,6,403,06:43
2,10,418,06:58
17,5,520,08:40
8,11,506,08:26
2,9,459,07:39
12,14,560,09:20
17,23,444,07:24
18,14,381,06:21
22,5,476,07:56
18,15,582,09:42
22,19,442,07:22
13,5,449,07:29
17,11,533,08:53
12,24,489,08:09
24,11,550,09:10
14,21,490,08:10
17,3,614,10:14
14,9,533,08:53
12,8,478,07:58
5,16,502,08:22
21,19,502,08:22
12,5,444,07:24
24,22,382,06:22
12,20,597,09:57
12,23,491,08:11
13,4,496,08:16
3,13,509,08:29
15,24,562,09:22
8,19,530,08:50
2,16,432,07:12
13,6,437,07:17
8,11,489,08:09
20,15,540,09:00
20,11,471,07:51
7,12,592,09:52
12,15,484,08:04
21,11,485,08:05
2,11,441,07:21
12,5,392,06:32
23,7,454,07:34
5,11,457,07:37
12,3,548,09:08
20,10,369,06:09
17,20,497,08:17
24,13,450,07:30
4,5,472,07:52
12,7,381,06:21
5,11,499,08:19
19,5,457,07:37
5,14,517,08:37
13,19,453,07:33
19,13,450,07:30
7,23,411,06:51
9,7,439,07:19
20,9,494,08:14
3,11,451,07:31
17,5,558,09:18
14,10,594,09:54
15,24,502,08:22
5,8,466,07:46
17,8,537,08:57
17,3,377,06:17
9,5,469,07:49
17,3,447,07:27
12,5,581,09:41
19,11,436,07:16
22,19,533,08:53
10,9,429,07:09
3,14,426,07:06
23,7,540,09:00
23,12,450,07:30
13,11,398,06:38
24,8,496,08:16
18,7,558,09:18
17,11,502,08:22
20,11,413,06:53
13,8,449,07:29
16,3,388,06:28
2,7,472,07:52
11,22,458,07:38
18,7,414,06:54
17,18,513,08:33
13,2,384,06:24
17,4,418,06:58
24,9,382,06:22
13,5,532,08:52
12,18,429,07:09
19,5,487,08:07
12,8,522,08:42
19,22,373,06:13
13,1,481,08:01
12,11,528,08:48
17,10,432,07:12
5,9,497,08:17
14,23,565,09:25
8,20,461,07:41
2,14,535,08:55
13,7,499,08:19
12,8,445,07:25
24,11,368,06:08
15,24,380,06:20
4,11,549,09:09
11,5,459,07:39
12,9,645,10:45
8,14,401,06:41
8,14,543,09:03
6,3,555,09:15
17,11,472,07:52
3,11,477,07:57
12,23,582,09:42
20,6,505,08:25
18,5,463,07:43
17,4,536,08:56
3,18,416,06:56
20,8,453,07:33
7,11,504,08:24
23,11,385,06:25
18,12,530,08:50
20,21,581,09:41
13,6,463,07:43
7,3,394,06:34
12,14,445,07:25
11,21,572,09:32
7,24,575,09:35
5,12,509,08:29
14,9,444,07:24
2,12,562,09:22
8,23,426,07:06
2,18,516,08:36
18,21,378,06:18
12,4,472,07:52
12,11,558,09:18
15,5,559,09:19
21,23,512,08:32
20,12,606,10:06
23,24,605,10:05
15,24,417,06:57
8,4,496,08:16
18,10,515,08:35
2,24,380,06:20
17,13,534,08:54
18,23,541,09:01
18,4,437,07:17
5,8,466,07:46
12,11,527,08:47
15,14,373,06:13
7,13,533,08:53
18,19,571,09:31
17,9,441,07:21
15,1,430,07:10
18,7,547,09:07
7,5,479,07:59
13,8,485,08:05
14,11,523,08:43
13,11,397,06:37
4,24,368,06:08
24,5,480,08:00
6,22,595,09:55
18,5,506,08:26
13,15,601,10:01
13,14,495,08:15
2,24,474,07:54
12,8,486,08:06
12,22,557,09:17
15,24,479,07:59
20,3,417,06:57
9,14,546,09:06
3,18,421,07:01
23,11,483,08:03
7,11,430,07:10
11,7,519,08:39
16,2,564,09:24
20,13,561,09:21
17,2,475,07:55
8,2,388,06:28
24,7,433,07:13
19,12,594,09:54
3,2,483,08:03
13,21,593,09:53
14,5,531,08:51
19,14,462,07:42
13,4,503,08:23
12,5,586,09:46
13,20,574,09:34
18,2,400,06:40
13,23,383,06:23
14,9,539,08:59
13,11,518,08:38
18,22,525,08:45
14,17,489,08:09
17,3,497,08:17
22,11,526,08:46
23,15,387,06:27
22,6,465,07:45
11,19,606,10:06
13,5,552,09:12
23,4,386,06:26
13,8,378,06:18
12,3,609,10:09
4,14,485,08:05
3,19,413,06:53
17,3,434,07:14
12,4,365,06:05
3,23,392,06:32
23,21,478,07:58
23,5,407,06:47
15,5,451,07:31
16,19,428,07:08
18,11,386,06:26
17,13,556,09:16
13,12,585,09:45
12,9,486,08:06
12,8,429,07:09
21,11,444,07:24
11,6,456,07:36
14,5,430,07:10
22,7,609,10:09
19,8,494,08:14
13,3,430,07:10
14,1,543,09:03
14,5,598,09:58
12,22,589,09:49
20,13,567,09:27
22,12,533,08:53
24,20,447,07:27
3,21,431,07:11
24,15,520,08:40
7,22,545,09:05
3,11,479,07:59
6,7,435,07:15
17,5,442,07:22
2,1,542,09:02
3,15,452,07:32
24,18,495,08:15
24,17,376,06:16
17,7,472,07:52
17,6,419,06:59
12,13,499,08:19
24,21,587,09:47
4,5,621,10:21
20,23,560,09:20
3,17,568,09:28
14,5,543,09:03
19,5,627,10:27
17,11,498,08:18
14,15,536,08:56
24,19,405,06:45
19,23,688,11:28
19,7,621,10:21
17,2,516,08:36
22,11,456,07:36
2,12,520,08:40
16,8,442,07:22
18,3,522,08:42
13,1,589,09:49
15,11,504,08:24
19,7,409,06:49
24,14,474,07:54
4,9,502,08:22
13,14,499,08:19
13,3,478,07:58
24,3,465,07:45
2,17,514,08:34
15,12,516,08:36
14,24,457,07:37
8,11,481,08:01
19,8,435,07:15
2,24,467,07:47
21,7,410,06:50
7,24,444,07:24
22,8,553,09:13
14,11,422,07:02
13,16,402,06:42
10,9,487,08:07
4,19,489,08:09
4,13,544,09:04
13,11,550,09:10
13,11,664,11:04
17,11,540,09:00
24,13,491,08:11
14,5,366,06:06
13,20,479,07:59
18,2,371,06:11
8,5,511,08:31
17,2,517,08:37
13,7,518,08:38
13,12,411,06:51
0,6,653,10:53
24,9,595,09:55
6,11,531,08:51
13,11,580,09:40
22,21,466,07:46
17,11,524,08:44
11,9,556,09:16
24,5,504,08:24
23,13,533,08:53
13,8,596,09:56
21,13,417,06:57
13,11,420,07:00
9,3,415,06:55
12,10,464,07:44
20,9,455,07:35
15,7,540,09:00
21,23,462,07:42
14,24,386,06:26
22,14,446,07:26
7,14,536,08:56
9,2,531,08:51
11,9,416,06:56
14,8,447,07:27
8,7,526,08:46
22,1,489,08:09
19,13,506,08:26
23,13,393,06:33
18,5,512,08:32
6,9,364,06:04
17,21,611,10:11
4,14,512,08:32
19,6,402,06:42
13,21,464,07:44
2,9,488,08:08
12,8,454,07:34
5,24,447,07:27
13,6,488,08:08
14,4,392,06:32
24,14,503,08:23
15,11,481,08:01
14,13,441,07:21
18,12,461,07:41
16,11,433,07:13
24,15,585,09:45
13,1,402,06:42
5,11,439,07:19
5,20,665,11:05
22,3,447,07:27
13,2,460,07:40
13,15,441,07:21
13,11,441,07:21
20,13,553,09:13
14,7,457,07:37
4,6,463,07:43
19,24,455,07:35
18,5,493,08:13
12,3,562,09:22
7,11,442,07:22
3,8,362,06:02
13,19,494,08:14
11,5,367,06:07
17,9,499,08:19
12,21,470,07:50
3,9,602,10:02
17,2,526,08:46
14,19,421,07:01
24,15,490,08:10
11,4,501,08:21
12,9,451,07:31
24,23,533,08:53
15,3,413,06:53
11,7,678,11:18
15,11,515,08:35
3,15,518,08:38
2,6,511,08:31
13,4,416,06:56
11,8,423,07:03
20,8,480,08:00
15,4,564,09:24
14,2,506,08:26
13,19,557,09:17
18,13,539,08:59
2,4,510,08:30
24,5,391,06:31
24,20,395,06:35
20,11,375,06:15
15,8,565,09:25
18,19,453,07:33
7,17,463,07:43
13,2,611,10:11
13,20,495,08:15
8,24,511,08:31
22,4,387,06:27
7,11,420,07:00
13,15,482,08:02
13,11,463,07:43
13,11,467,07:47
13,5,586,09:46
20,13,499,08:19
13,8,496,08:16
24,4,448,07:28
19,15,514,08:34
17,15,483,08:03
12,24,433,07:13
4,13,618,10:18
15,11,468,07:48
22,20,364,06:04
11,20,525,08:45
24,3,496,08:16
19,14,416,06:56
18,11,520,08:40
13,18,574,09:34
21,11,555,09:15
8,7,489,08:09
13,12,430,07:10
17,14,470,07:50
4,20,512,08:32
15,11,442,07:22
18,11,502,08:22
6,21,510,08:30
2,15,452,07:32
13,19,414,06:54
4,12,486,08:06
8,13,396,06:36
9,14,573,09:33
13,7,449,07:29
13,9,361,06:01
19,7,447,07:27
14,8,576,09:36
12,9,546,09:06
13,8,493,08:13
23,15,468,07:48
18,11,503,08:23
20,9,425,07:05
5,3,415,06:55
20,11,436,07:16
2,5,554,09:14
3,8,504,08:24
9,3,555,09:15
12,2,404,06:44
18,11,649,10:49
22,8,550,09:10
11,17,459,07:39
13,8,425,07:05
3,6,416,06:56
12,20,469,07:49
3,6,592,09:52
12,11,539,08:59
1,12,376,06:16
13,11,409,06:49
21,24,562,09:22
5,17,471,07:51
12,13,494,08:14
17,5,471,07:51
5,13,499,08:19
17,3,408,06:48
13,8,432,07:12
22,17,516,08:36
4,14,444,07:24
8,20,430,07:10
21,3,535,08:55
8,11,509,08:29
18,3,445,07:25
24,8,457,07:37
24,7,474,07:54
13,7,661,11:01
12,9,459,07:39
12,4,534,08:54
15,17,402,06:42
4,10,628,10:28
14,5,386,06:26
11,13,422,07:02
2,3,577,09:37
24,12,414,06:54
5,13,643,10:43
24,11,438,07:18
13,5,600,10:00
17,9,559,09:19
24,5,517,08:37
6,8,486,08:06
16,22,514,08:34
22,12,650,10:50
8,14,469,07:49
14,11,590,09:50
24,1,476,07:56
13,18,465,07:45
3,8,542,09:02
20,18,626,10:26
17,9,415,06:55
20,19,593,09:53
19,11,480,08:00
13,5,501,08:21
24,8,416,06:56
24,11,493,08:13
19,7,434,07:14
13,5,363,06:03
13,18,597,09:57
13,11,475,07:55
2,21,505,08:25
2,16,441,07:21
15,9,428,07:08
12,19,400,06:40
24,11,500,08:20
17,11,526,08:46
21,5,411,06:51
13,5,465,07:45
21,5,528,08:48
17,11,507,08:27
24,10,462,07:42
17,19,500,08:20
3,11,552,09:12
24,3,530,08:50
18,8,420,07:00
13,18,496,08:16
23,4,524,08:44
13,17,489,08:09
13,20,517,08:37
7,6,450,07:30
7,5,553,09:13
24,15,418,06:58
24,9,567,09:27
13,8,499,08:19
20,4,438,07:18
4,5,418,06:58
24,11,506,08:26
16,13,365,06:05
13,19,515,08:35
11,12,457,07:37
23,12,532,08:52
3,12,499,08:19
14,12,545,09:05
12,5,541,09:01
3,11,505,08:25
23,18,501,08:21
11,6,501,08:21
14,1,547,09:07
21,24,444,07:24
17,7,508,08:28
13,20,508,08:28
18,11,460,07:40
13,4,444,07:24
14,22,514,08:34
17,16,444,07:24
4,15,529,08:49
14,20,534,08:54
12,22,584,09:44
8,7,497,08:17
14,5,554,09:14
2,4,388,06:28
17,9,372,06:12
18,2,513,08:33
20,11,458,07:38
18,24,472,07:52
24,3,503,08:23
17,5,463,07:43
17,13,486,08:06
17,11,420,07:00
3,11,477,07:57
17,12,479,07:59
15,16,531,08:51
3,24,569,09:29
12,16,677,11:17
24,5,489,08:09
18,23,417,06:57
19,11,410,06:50
22,11,558,09:18
16,24,494,08:14
20,6,504,08:24
11,4,484,08:04
20,10,471,07:51
9,5,467,07:47
14,13,515,08:35
13,22,574,09:34
17,21,400,06:40
17,16,579,09:39
23,11,523,08:43
19,13,505,08:25
2,4,430,07:10
18,21,521,08:41
18,2,457,07:37
18,5,463,07:43
17,15,500,08:20
16,5,420,07:00
11,21,468,07:48
22,1,586,09:46
16,18,490,08:10
11,16,369,06:09
18,12,567,09:27
11,23,619,10:19
20,8,557,09:17
9,3,452,07:32
11,7,603,10:03
19,1,583,09:43
13,21,405,06:45
16,10,476,07:56
19,22,555,09:15
12,16,578,09:38
13,17,473,07:53
13,3,408,06:48
12,11,441,07:21
6,20,528,08:48
16,14,417,06:57
13,1,503,08:23
13,5,474,07:54
20,22,458,07:38
14,5,516,08:36
24,4,528,08:48
12,4,402,06:42
15,9,496,08:16
3,5,496,08:16
3,19,408,06:48
7,5,495,08:15
8,1,562,09:22
18,20,512,08:32
19,13,594,09:54
17,12,520,08:40
8,7,486,08:06
2,11,491,08:11
22,14,636,10:36
7,12,522,08:42
4,9,420,07:00
7,11,646,10:46
19,11,454,07:34
3,21,488,08:08
24,6,523,08:43
16,7,392,06:32
7,24,560,09:20
17,12,460,07:40
4,5,534,08:54
22,4,483,08:03
17,2,437,07:17
18,19,516,08:36
12,6,524,08:44
15,11,438,07:18
11,6,392,06:32
17,19,512,08:32
4,8,508,08:28
8,18,391,06:31
13,6,535,08:55
12,8,411,06:51
13,14,537,08:57
14,11,425,07:05
17,4,552,09:12
19,9,413,06:53
12,14,451,07:31
13,7,493,08:13
22,13,458,07:38
17,10,571,09:31
13,24,386,06:26
20,19,454,07:34
7,5,556,09:16
3,5,466,07:46
21,8,579,09:39
11,17,528,08:48
24,23,579,09:39
15,8,487,08:07
17,24,423,07:03
13,8,446,07:26
2,16,501,08:21
17,5,389,06:29
19,15,470,07:50
17,11,424,07:04
2,13,460,07:40
16,13,373,06:13
20,1,476,07:56
13,19,512,08:32
9,23,539,08:59
19,1,471,07:51
19,12,465,07:45
20,12,593,09:53
19,20,486,08:06
11,6,485,08:05
9,24,465,07:45
24,12,495,08:15
24,6,423,07:03
2,22,484,08:04
11,12,505,08:25
11,15,425,07:05
12,24,440,07:20
11,4,677,11:17
22,3,426,07:06
9,11,632,10:32
24,13,583,09:43
21,2,420,07:00
3,13,426,07:06
12,8,525,08:45
12,13,582,09:42
14,8,507,08:27
15,11,509,08:29
7,14,684,11:24
16,11,368,06:08
18,8,397,06:37
7,4,433,07:13
5,9,406,06:46
16,7,508,08:28
2,4,443,07:23
12,11,441,07:21
3,4,570,09:30
11,13,578,09:38
2,13,477,07:57
14,3,462,07:42
21,4,492,08:12
4,19,535,08:55
16,9,556,09:16
14,1,531,08:51
14,3,388,06:28
9,19,608,10:08
20,13,404,06:44
9,20,490,08:10
23,9,443,07:23
8,22,633,10:33
24,22,475,07:55
24,6,522,08:42
19,24,376,06:16
12,1,462,07:42
19,24,601,10:01
3,11,479,07:59
13,19,573,09:33
19,20,625,10:25
24,10,532,08:52
23,7,482,08:02
19,24,549,09:09
12,11,479,07:59
18,22,425,07:05
5,11,459,07:39
12,23,371,06:11
6,7,489,08:09
12,24,529,08:49
12,11,549,09:09
23,3,514,08:34
23,3,437,07:17
4,23,454,07:34
12,16,608,10:08
7,5,410,06:50
18,22,639,10:39
21,2,420,07:00
21,19,459,07:39
7,20,523,08:43
13,23,488,08:08
13,20,371,06:11
18,11,435,07:15
20,24,386,06:26
7,4,593,09:53
18,4,595,09:55
24,7,426,07:06
16,14,460,07:40
13,17,506,08:26
18,3,443,07:23
11,23,576,09:36
11,7,434,07:14
11,8,577,09:37
18,9,476,07:56
3,24,588,09:48
12,9,460,07:40
13,18,411,06:51
18,13,421,07:01
18,11,425,07:05
11,7,443,07:23
12,18,466,07:46
11,7,490,08:10
17,8,620,10:20
9,15,474,07:54
4,23,582,09:42
13,11,534,08:54
7,5,434,07:14
23,5,483,08:03
12,11,465,07:45
13,23,457,07:37
18,10,409,06:49
13,3,483,08:03
13,22,498,08:18
12,8,593,09:53
17,18,613,10:13
4,1,469,07:49
4,24,432,07:12
3,12,475,07:55
9,24,573,09:33
17,20,381,06:21
15,7,371,06:11
3,11,480,08:00
16,12,434,07:14
14,9,365,06:05
3,11,493,08:13
16,21,423,07:03
19,17,458,07:38
15,14,486,08:06
13,1,452,07:32
2,11,467,07:47
18,6,595,09:55
20,4,579,09:39
2,15,384,06:24
23,21,603,10:03
12,11,475,07:55
24,4,504,08:24
11,8,387,06:27
20,23,406,06:46
16,4,457,07:37
18,11,493,08:13
6,24,461,07:41
15,21,505,08:25
11,14,450,07:30
13,19,421,07:01
13,1,549,09:09
23,11,501,08:21
9,7,467,07:47
3,20,519,08:39
15,11,495,08:15
21,23,571,09:31
22,7,425,07:05
16,6,416,06:56
21,11,517,08:37
17,22,606,10:06
12,10,379,06:19
21,24,428,07:08
15,11,531,08:51
12,14,448,07:28
14,5,549,09:09
13,11,436,07:16
18,15,392,06:32
19,7,505,08:25
2,23,475,07:55
4,6,414,06:54
8,11,463,07:43
19,8,530,08:50
13,16,497,08:17
13,11,514,08:34
11,14,368,06:08
14,22,554,09:14
7,11,529,08:49
13,8,517,08:37
20,3,517,08:37
9,21,545,09:05
24,9,450,07:30
24,22,543,09:03
13,11,483,08:03
16,2,554,09:14
15,3,532,08:52
24,9,548,09:08
11,24,539,08:59
12,14,532,08:52
7,22,388,06:28
4,11,381,06:21
13,11,628,10:28
13,1,606,10:06
15,9,676,11:16
13,8,487,08:07
14,11,598,09:58
13,18,432,07:12
13,7,547,09:07
13,21,523,08:43
21,9,448,07:28
14,7,423,07:03
14,24,474,07:54
13,11,478,07:58
0,4,619,10:19
12,5,437,07:17
21,24,540,09:00
12,8,485,08:05
21,8,522,08:42
2,9,434,07:14
5,7,574,09:34
11,24,417,06:57
18,16,525,08:45
6,13,605,10:05
8,4,474,07:54
15,11,470,07:50
17,5,456,07:36
12,4,574,09:34
11,20,451,07:31
3,23,436,07:16
13,10,462,07:42
6,22,541,09:01
4,3,511,08:31
13,6,458,07:38
24,11,455,07:35
17,13,544,09:04
16,22,565,09:25
13,4,533,08:53
14,24,491,08:11
23,20,643,10:43
17,11,462,07:42
4,22,418,06:58
18,14,570,09:30
7,19,592,09:52
18,1,462,07:42
12,4,570,09:30
7,11,414,06:54
13,7,453,07:33
13,7,498,08:18
13,11,458,07:38
6,18,442,07:22
3,9,454,07:34
3,4,536,08:56
19,10,539,08:59
24,22,523,08:43
23,22,491,08:11
17,13,452,07:32
17,16,503,08:23
13,7,485,08:05
8,7,585,09:45
9,14,554,09:14
12,11,538,08:58
21,8,384,06:24
13,3,470,07:50
3,14,417,06:57
8,20,432,07:12
4,24,595,09:55
12,6,407,06:47
15,21,528,08:48
19,21,501,08:21
24,20,455,07:35
21,4,534,08:54
14,11,453,07:33
23,19,644,10:44
5,22,456,07:36
18,19,376,06:16
18,12,552,09:12
12,11,476,07:56
18,19,487,08:07
12,3,486,08:06
3,21,522,08:42
3,5,516,08:36
11,14,514,08:34
12,19,572,09:32
20,13,494,08:14
5,11,507,08:27
13,24,461,07:41
8,5,478,07:58
22,15,378,06:18
17,11,587,09:47
17,11,492,08:12
3,16,516,08:36
14,18,587,09:47
3,18,420,07:00
3,12,401,06:41
19,24,538,08:58
22,7,491,08:11
3,24,455,07:35
13,11,489,08:09
24,7,488,08:08
21,2,469,07:49
14,23,595,09:55
6,16,515,08:35
11,3,481,08:01
3,8,540,09:00
11,13,535,08:55
12,23,505,08:25
13,1,434,07:14
4,12,496,08:16
11,13,547,09:07
13,5,477,07:57
15,1,407,06:47
4,7,425,07:05
5,14,510,08:30
5,23,462,07:42
13,8,398,06:38
23,8,466,07:46
12,11,553,09:13
6,21,511,08:31
12,18,377,06:17
13,20,502,08:22
20,15,468,07:48
17,19,443,07:23
9,14,454,07:34
19,9,525,08:45
3,12,380,06:20
14,23,558,09:18
16,18,475,07:55
7,14,530,08:50
13,5,377,06:17
19,23,536,08:56
11,13,378,06:18
19,3,414,06:54
13,18,407,06:47
12,11,427,07:07
9,1,467,07:47
14,13,483,08:03
11,20,387,06:27
17,1,583,09:43
16,13,379,06:19
12,21,512,08:32
17,13,416,06:56
12,14,463,07:43
10,12,463,07:43
18,9,450,07:30
15,13,491,08:11
23,6,517,08:37
13,5,548,09:08
17,9,463,07:43
11,7,429,07:09
2,15,490,08:10
24,6,508,08:28
7,13,410,06:50
15,3,550,09:10
19,15,459,07:39
22,17,419,06:59
11,8,512,08:32
15,4,411,06:51
7,9,494,08:14
16,11,451,07:31
14,9,525,08:45
24,11,526,08:46
20,7,532,08:52
19,24,559,09:19
8,11,485,08:05
4,19,477,07:57
11,5,481,08:01
17,5,548,09:08
19,15,463,07:43
17,8,491,08:11
23,24,437,07:17
17,3,426,07:06
18,19,403,06:43
20,24,441,07:21
15,11,518,08:38
2,1,442,07:22
21,8,422,07:02
12,2,411,06:51
17,15,601,10:01
16,21,435,07:15
6,13,467,07:47
24,17,608,10:08
15,20,531,08:51
13,9,492,08:12
13,11,464,07:44
24,18,475,07:55
13,15,582,09:42
11,23,430,07:10
17,11,560,09:20
21,13,403,06:43
21,5,597,09:57
23,5,608,10:08
12,16,436,07:16
15,12,440,07:20
20,13,493,08:13
13,1,404,06:44
3,4,563,09:23
22,9,388,06:28
14,7,438,07:18
17,6,591,09:51
17,24,414,06:54
18,8,567,09:27
2,21,560,09:20
14,11,600,10:00
4,20,475,07:55
5,19,416,06:56
3,4,545,09:05
11,14,454,07:34
19,13,579,09:39
7,9,558,09:18
13,1,380,06:20
3,9,485,08:05
4,3,384,06:24
2,24,607,10:07
7,18,551,09:11
21,4,494,08:14
3,15,518,08:38
6,24,447,07:27
9,1,503,08:23
21,5,458,07:38
18,13,388,06:28
4,14,445,07:25
13,5,435,07:15
13,9,529,08:49
7,15,464,07:44
12,4,442,07:22
17,11,491,08:11
13,9,425,07:05
15,4,472,07:52
18,24,467,07:47
13,2,487,08:07
4,3,429,07:09
21,1,504,08:24
11,12,416,06:56
14,3,387,06:27
23,15,487,08:07
20,14,444,07:24
8,3,451,07:31
12,5,531,08:51
18,10,428,07:08
11,9,517,08:37
8,9,527,08:47
3,13,690,11:30
12,22,556,09:16
13,12,395,06:35
12,7,461,07:41
13,1,538,08:58
24,21,429,07:09
15,24,503,08:23
22,8,481,08:01
12,4,544,09:04
18,12,448,07:28
9,23,384,06:24
4,5,436,07:16
19,11,540,09:00
16,20,413,06:53
13,19,586,09:46
12,6,390,06:30
4,13,488,08:08
19,4,521,08:41
3,5,510,08:30
3,13,449,07:29
14,3,484,08:04
0,6,462,07:42
14,8,506,08:26
11,6,559,09:19
12,9,428,07:08
14,7,502,08:22
6,24,443,07:23
3,11,513,08:33
18,13,423,07:03
19,11,426,07:06
13,14,422,07:02
22,1,491,08:11
