in_station,out_station,time_minute,time_hour_minute
8,18,1246,20:46
7,12,1085,18:05
15,17,1360,22:40
3,19,1171,19:31
9,7,1041,17:21
8,5,1267,21:07
24,4,1096,18:16
11,14,1126,18:46
8,22,1036,17:16
5,14,1000,16:40
21,17,1271,21:11
9,3,1058,17:38
7,23,1028,17:08
13,18,1030,17:10
15,11,1264,21:04
9,19,1056,17:36
7,12,1105,18:25
24,12,1096,18:16
12,4,1104,18:24
11,3,1263,21:03
8,12,1007,16:47
3,12,1098,18:18
13,3,1127,18:47
13,17,1070,17:50
7,5,1152,19:12
20,16,1150,19:10
15,12,1110,18:30
11,12,1186,19:46
6,14,1110,18:30
7,16,1290,21:30
11,24,1138,18:58
7,17,1369,22:49
18,19,1110,18:30
4,3,1139,18:59
11,19,1222,20:22
6,3,1093,18:13
22,5,1051,17:31
6,24,1086,18:06
9,14,1109,18:29
5,7,1162,19:22
12,15,1199,19:59
13,12,1094,18:14
3,20,1176,19:36
22,14,1009,16:49
2,13,1300,21:40
23,24,1184,19:44
11,17,1227,20:27
13,7,1018,16:58
11,7,1218,20:18
13,5,1185,19:45
11,5,1051,17:31
9,3,1116,18:36
14,8,1010,16:50
20,12,1063,17:43
21,11,1110,18:30
3,11,1050,17:30
12,13,1075,17:55
2,13,1177,19:37
17,8,1206,20:06
4,19,1207,20:07
11,17,1149,19:09
21,13,1020,17:00
15,3,1252,20:52
16,12,1159,19:19
7,15,1031,17:11
8,3,1166,19:26
7,13,1135,18:55
10,4,1060,17:40
3,13,1126,18:46
21,7,1362,22:42
19,13,1037,17:17
11,24,1048,17:28
15,7,1288,21:28
19,7,1192,19:52
12,13,1014,16:54
11,15,1029,17:09
9,19,1241,20:41
4,11,1112,18:32
12,17,1219,20:19
11,13,1243,20:43
18,13,1021,17:01
20,12,1328,22:08
13,4,1123,18:43
6,11,1085,18:05
6,12,1067,17:47
9,5,1272,21:12
2,15,998,16:38
23,13,1064,17:44
11,7,1025,17:05
6,19,1062,17:42
12,3,1152,19:12
3,17,1104,18:24
14,13,1009,16:49
14,18,1020,17:00
21,24,1286,21:26
13,19,1148,19:08
2,19,1197,19:57
24,21,1247,20:47
18,21,1043,17:23
3,14,1240,20:40
11,13,1357,22:37
15,20,1219,20:19
13,2,1066,17:46
11,13,1031,17:11
24,18,1268,21:08
5,14,1262,21:02
11,21,1133,18:53
1,12,1022,17:02
6,24,1320,22:00
11,18,1215,20:15
12,5,1118,18:38
11,12,1016,16:56
3,11,1096,18:16
15,3,1098,18:18
12,24,1223,20:23
21,24,1224,20:24
8,11,1149,19:09
13,19,1020,17:00
13,16,1188,19:48
7,5,1266,21:06
7,18,1115,18:35
12,22,1017,16:57
20,14,1233,20:33
19,8,1247,20:47
12,17,1064,17:44
11,17,1041,17:21
2,12,1132,18:52
4,24,995,16:35
5,8,1139,18:59
14,22,1151,19:11
4,7,1122,18:42
13,11,1275,21:15
14,20,1069,17:49
23,5,992,16:32
5,13,1130,18:50
8,13,1151,19:11
6,7,1123,18:43
13,24,1114,18:34
12,17,1122,18:42
11,17,1177,19:37
13,10,1168,19:28
8,5,1316,21:56
19,20,1171,19:31
1,15,1221,20:21
20,11,1234,20:34
12,14,1141,19:01
5,17,1318,21:58
5,17,1035,17:15
5,24,1040,17:20
19,11,1130,18:50
11,4,1262,21:02
13,18,1048,17:28
3,13,1011,16:51
24,21,1134,18:54
5,18,1187,19:47
15,22,1120,18:40
5,13,1100,18:20
19,16,1279,21:19
15,11,1087,18:07
9,11,1398,23:18
16,13,1252,20:52
20,13,1114,18:34
5,23,1365,22:45
11,14,1173,19:33
9,4,1233,20:33
19,14,1073,17:53
11,17,1159,19:19
22,7,1095,18:15
19,12,1145,19:05
11,14,1074,17:54
11,10,1097,18:17
13,16,1150,19:10
23,7,1317,21:57
12,14,991,16:31
21,18,1149,19:09
7,12,1178,19:38
2,11,1108,18:28
13,3,1216,20:16
24,7,1147,19:07
20,22,1172,19:32
14,17,1052,17:32
5,12,1034,17:14
24,18,1068,17:48
13,9,1117,18:37
4,19,1156,19:16
12,17,1061,17:41
12,2,1039,17:19
1,3,1100,18:20
18,13,1111,18:31
23,22,1069,17:49
17,13,1163,19:23
11,17,1261,21:01
18,16,1003,16:43
21,13,1108,18:28
4,13,1037,17:17
8,21,1017,16:57
12,4,1128,18:48
13,24,1120,18:40
13,7,1170,19:30
11,2,1026,17:06
14,20,1173,19:33
19,14,1102,18:22
3,2,1192,19:52
11,2,1099,18:19
21,13,991,16:31
21,3,1236,20:36
18,12,1127,18:47
20,7,1014,16:54
24,11,1183,19:43
3,19,1129,18:49
4,13,1167,19:27
11,17,1018,16:58
14,19,1119,18:39
11,13,1214,20:14
21,13,1038,17:18
14,22,1193,19:53
5,7,1249,20:49
8,5,1129,18:49
11,8,1073,17:53
24,19,1191,19:51
12,5,1215,20:15
1,18,1264,21:04
6,2,1146,19:06
13,21,1193,19:53
14,1,1191,19:51
11,22,1133,18:53
24,8,1222,20:22
11,2,1098,18:18
7,14,1062,17:42
14,5,1172,19:32
5,12,1065,17:45
10,7,1022,17:02
2,13,1085,18:05
9,11,1075,17:55
1,17,1158,19:18
5,14,1258,20:58
14,6,1193,19:53
5,13,1065,17:45
15,12,1162,19:22
24,2,1102,18:22
13,17,1036,17:16
6,12,1147,19:07
2,8,1012,16:52
7,21,1087,18:07
11,8,1195,19:55
10,17,1155,19:15
21,17,999,16:39
2,16,1170,19:30
11,18,1230,20:30
1,7,1094,18:14
9,14,1166,19:26
2,13,1129,18:49
15,2,1273,21:13
14,12,1074,17:54
8,3,1066,17:46
18,3,1084,18:04
1,17,1142,19:02
9,13,1143,19:03
23,5,1153,19:13
12,13,1120,18:40
9,20,1100,18:20
20,7,1215,20:15
4,14,1260,21:00
8,24,1292,21:32
1,17,1023,17:03
4,2,1141,19:01
10,22,1210,20:10
16,13,1025,17:05
6,22,1182,19:42
17,13,1070,17:50
6,5,1144,19:04
8,13,1165,19:25
16,19,1194,19:54
1,17,1249,20:49
20,12,1097,18:17
11,16,1137,18:57
24,23,1137,18:57
9,19,1179,19:39
18,4,1093,18:13
3,13,1193,19:53
11,16,1157,19:17
5,24,1263,21:03
13,20,1158,19:18
8,13,995,16:35
9,8,1049,17:29
3,12,1076,17:56
12,7,1179,19:39
19,3,1246,20:46
21,14,1132,18:52
19,20,1158,19:18
24,6,1169,19:29
21,12,1108,18:28
12,2,1012,16:52
17,12,1057,17:37
11,18,1050,17:30
13,12,1110,18:30
3,13,1268,21:08
24,3,1008,16:48
24,17,1184,19:44
13,14,1098,18:18
15,11,1079,17:59
11,5,1252,20:52
11,17,1101,18:21
8,15,1020,17:00
5,24,1048,17:28
5,18,1034,17:14
19,18,1061,17:41
5,24,1203,20:03
13,5,1236,20:36
15,18,1112,18:32
10,17,1182,19:42
20,14,1204,20:04
2,18,1016,16:56
8,17,991,16:31
3,11,1164,19:24
21,8,1034,17:14
9,24,1059,17:39
13,3,1113,18:33
11,17,1048,17:28
21,11,1358,22:38
18,7,1125,18:45
19,5,996,16:36
7,17,1344,22:24
22,5,1150,19:10
21,5,1183,19:43
24,3,1065,17:45
23,14,1196,19:56
2,4,1076,17:56
4,2,1054,17:34
22,13,1299,21:39
5,2,1075,17:55
7,14,1238,20:38
11,24,1202,20:02
24,11,1056,17:36
20,22,1107,18:27
24,17,1360,22:40
13,12,1083,18:03
24,5,1029,17:09
8,24,1178,19:38
11,13,1204,20:04
10,7,1094,18:14
23,15,1002,16:42
21,3,1093,18:13
6,8,1146,19:06
11,23,1211,20:11
15,13,1062,17:42
15,18,1135,18:55
5,17,1093,18:13
15,16,1305,21:45
1,11,1282,21:22
20,12,1018,16:58
10,14,1048,17:28
11,6,1214,20:14
20,23,1132,18:52
12,24,1035,17:15
22,12,1160,19:20
5,15,1088,18:08
19,6,1122,18:42
7,18,1178,19:38
22,6,991,16:31
15,13,1044,17:24
21,15,1063,17:43
19,13,1070,17:50
24,18,1051,17:31
11,7,1136,18:56
24,17,1105,18:25
13,3,1160,19:20
11,13,1041,17:21
15,14,1056,17:36
5,3,1104,18:24
6,8,1012,16:52
4,12,1229,20:29
19,12,1170,19:30
20,12,1220,20:20
9,22,1096,18:16
7,24,1022,17:02
6,17,1032,17:12
11,17,1335,22:15
12,13,1115,18:35
24,22,1166,19:26
9,6,1155,19:15
5,9,1039,17:19
1,17,1091,18:11
20,10,1094,18:14
13,11,1054,17:34
19,11,1043,17:23
2,13,1094,18:14
15,20,1278,21:18
14,12,1237,20:37
11,13,1238,20:38
21,13,1260,21:00
19,15,1135,18:55
11,13,1051,17:31
19,24,1068,17:48
13,16,1168,19:28
6,20,1044,17:24
21,11,1123,18:43
16,9,1137,18:57
4,20,1009,16:49
5,7,1174,19:34
3,22,1245,20:45
9,24,1100,18:20
9,18,1309,21:49
13,8,1126,18:46
13,15,1167,19:27
15,13,1137,18:57
13,3,1155,19:15
7,18,1221,20:21
1,14,1099,18:19
24,2,1108,18:28
13,16,1025,17:05
23,13,1258,20:58
18,16,1114,18:34
19,13,1160,19:20
11,24,1108,18:28
5,22,1148,19:08
23,22,1177,19:37
5,17,1237,20:37
8,23,1060,17:40
7,12,1061,17:41
11,24,1332,22:12
6,8,1091,18:11
24,9,1021,17:01
20,14,1018,16:58
17,23,1118,18:38
24,4,1107,18:27
21,19,1249,20:49
18,12,1221,20:21
5,17,1053,17:33
9,4,1084,18:04
5,24,1029,17:09
22,15,1070,17:50
6,22,1198,19:58
24,4,1266,21:06
14,12,1042,17:22
12,15,1005,16:45
2,17,1264,21:04
3,18,1162,19:22
21,12,1119,18:39
1,24,1152,19:12
22,18,1002,16:42
23,17,1199,19:59
8,23,1046,17:26
2,7,1110,18:30
22,17,1142,19:02
6,24,1247,20:47
22,3,1232,20:32
22,21,1320,22:00
9,7,1085,18:05
14,18,1175,19:35
24,14,1170,19:30
20,4,1127,18:47
18,17,1089,18:09
13,12,1259,20:59
20,17,1050,17:30
5,13,1089,18:09
11,14,1084,18:04
3,8,1050,17:30
14,19,1064,17:44
18,12,1136,18:56
23,20,1128,18:48
10,19,1201,20:01
7,13,1218,20:18
15,2,1001,16:41
23,17,1199,19:59
24,12,1091,18:11
9,17,1089,18:09
22,16,1127,18:47
8,13,1153,19:13
5,13,1221,20:21
12,13,1294,21:34
5,13,1143,19:03
24,21,1154,19:14
15,7,1133,18:53
3,16,1040,17:20
2,14,1014,16:54
5,17,1339,22:19
22,2,1130,18:50
6,12,1315,21:55
12,11,1252,20:52
14,17,1089,18:09
5,12,1046,17:26
10,19,1148,19:08
13,3,1018,16:58
20,6,1082,18:02
5,13,1035,17:15
15,22,1287,21:27
7,14,1181,19:41
13,3,1100,18:20
15,17,1126,18:46
13,4,1326,22:06
12,19,1149,19:09
13,17,1138,18:58
17,13,1128,18:48
4,8,1189,19:49
5,14,1094,18:14
11,20,1168,19:28
5,2,1140,19:00
23,13,1149,19:09
21,24,1095,18:15
5,14,1146,19:06
4,8,1113,18:33
11,23,1220,20:20
24,11,1179,19:39
5,15,1060,17:40
9,4,1171,19:31
24,16,1219,20:19
18,14,1077,17:57
5,13,1109,18:29
7,11,1060,17:40
11,5,1329,22:09
8,7,1135,18:55
1,4,1099,18:19
11,8,1067,17:47
11,15,1184,19:44
14,18,1083,18:03
9,11,1110,18:30
14,2,1295,21:35
7,18,1007,16:47
3,19,1180,19:40
21,15,1130,18:50
13,4,1122,18:42
8,17,1180,19:40
11,22,1015,16:55
19,12,1215,20:15
5,7,1116,18:36
6,11,1182,19:42
11,24,1022,17:02
11,2,1159,19:19
11,17,1227,20:27
11,3,1137,18:57
20,15,1131,18:51
13,12,1131,18:51
13,15,1223,20:23
3,5,1103,18:23
19,20,1038,17:18
8,12,1146,19:06
11,14,1117,18:37
13,11,1166,19:26
23,5,1005,16:45
19,5,1124,18:44
11,5,1138,18:58
4,23,1127,18:47
21,24,1099,18:19
13,12,1185,19:45
13,7,1053,17:33
11,12,1176,19:36
8,13,1162,19:22
5,15,1016,16:56
11,23,1207,20:07
15,12,1231,20:31
23,16,1091,18:11
6,1,1113,18:33
13,14,1016,16:56
9,3,1190,19:50
22,12,1038,17:18
13,14,1114,18:34
9,5,1080,18:00
22,20,1018,16:58
3,21,1221,20:21
12,14,1043,17:23
12,17,1074,17:54
11,12,1164,19:24
11,13,1115,18:35
15,24,1140,19:00
3,7,1103,18:23
19,9,1078,17:58
4,16,1199,19:59
3,4,1129,18:49
24,20,1150,19:10
9,24,1266,21:06
14,3,1252,20:52
2,17,1040,17:20
24,4,1021,17:01
20,23,1340,22:20
14,4,1105,18:25
8,13,1055,17:35
24,12,1051,17:31
8,7,1063,17:43
5,21,1058,17:38
11,4,1234,20:34
24,7,1216,20:16
11,12,1203,20:03
14,24,1142,19:02
7,13,1080,18:00
22,18,1098,18:18
11,13,1113,18:33
2,17,1231,20:31
4,19,1156,19:16
19,18,1086,18:06
5,17,1189,19:49
23,14,1256,20:56
5,18,1076,17:56
15,17,1093,18:13
7,14,1143,19:03
15,11,1167,19:27
17,5,1044,17:24
24,11,1029,17:09
9,6,1051,17:31
15,12,1090,18:10
20,5,1055,17:35
8,18,1258,20:58
24,19,1213,20:13
12,5,1261,21:01
12,18,1136,18:56
9,20,1186,19:46
1,10,1106,18:26
13,19,1256,20:56
20,19,1218,20:18
3,21,1111,18:31
24,13,1105,18:25
19,12,1095,18:15
19,24,1163,19:23
9,6,1060,17:40
9,14,1055,17:35
20,7,1045,17:25
9,3,1124,18:44
20,18,1131,18:51
19,17,1075,17:55
19,7,1073,17:53
12,16,1173,19:33
14,3,1235,20:35
20,18,1211,20:11
13,7,1162,19:22
13,24,1325,22:05
7,18,1075,17:55
13,4,1301,21:41
2,4,1097,18:17
11,13,1037,17:17
9,12,1047,17:27
17,7,992,16:32
13,19,1195,19:55
7,8,1116,18:36
11,3,1184,19:44
14,13,1053,17:33
9,7,1045,17:25
9,4,1101,18:21
15,2,1070,17:50
11,17,1048,17:28
11,13,1181,19:41
11,4,1154,19:14
23,3,1090,18:10
14,19,1051,17:31
9,12,1185,19:45
7,24,1127,18:47
4,5,1145,19:05
5,15,1260,21:00
12,17,1251,20:51
23,16,1192,19:52
1,5,1417,23:37
13,20,1083,18:03
17,23,1098,18:18
11,19,1101,18:21
14,3,1116,18:36
14,3,1187,19:47
11,18,1025,17:05
19,24,1172,19:32
11,13,1119,18:39
21,11,1182,19:42
11,15,1130,18:50
5,9,1143,19:03
13,18,1250,20:50
22,3,1149,19:09
7,17,1270,21:10
13,6,1270,21:10
23,12,1054,17:34
18,12,1130,18:50
8,7,1236,20:36
19,3,1196,19:56
17,13,1241,20:41
24,19,1136,18:56
19,12,1093,18:13
18,3,1135,18:55
5,18,1226,20:26
11,7,1143,19:03
19,23,1200,20:00
11,12,1080,18:00
20,11,1092,18:12
15,12,1050,17:30
11,15,1039,17:19
11,16,1122,18:42
11,13,1161,19:21
6,7,1097,18:17
3,14,1128,18:48
11,2,1189,19:49
9,11,1138,18:58
23,13,1178,19:38
22,11,1239,20:39
5,4,1135,18:55
23,3,1134,18:54
11,4,1262,21:02
14,23,1106,18:26
24,18,1170,19:30
2,22,1061,17:41
15,13,1107,18:27
23,16,1218,20:18
2,14,1097,18:17
4,14,1099,18:19
11,17,1148,19:08
11,18,1151,19:11
6,8,1138,18:58
8,17,1090,18:10
14,24,1079,17:59
24,19,1159,19:19
5,4,1067,17:47
6,3,1193,19:53
19,11,1192,19:52
3,2,1214,20:14
6,14,1022,17:02
11,3,1162,19:22
18,21,1133,18:53
6,19,1130,18:50
11,2,1040,17:20
16,12,1098,18:18
12,20,1114,18:34
11,17,1057,17:37
3,5,1188,19:48
8,24,1174,19:34
14,3,1145,19:05
21,18,1242,20:42
7,17,1058,17:38
14,13,994,16:34
13,12,1134,18:54
22,13,1066,17:46
1,21,1044,17:24
18,13,1171,19:31
3,13,1105,18:25
11,24,1016,16:56
15,13,1164,19:24
15,11,1143,19:03
18,7,1117,18:37
12,13,1149,19:09
3,18,1191,19:51
4,2,1029,17:09
15,5,1051,17:31
14,13,1087,18:07
13,15,1056,17:36
15,7,1167,19:27
15,11,1029,17:09
15,5,1188,19:48
1,3,1236,20:36
15,18,1185,19:45
21,22,1215,20:15
3,23,1030,17:10
13,18,1210,20:10
9,13,1118,18:38
4,14,1119,18:39
15,5,1093,18:13
3,18,1134,18:54
11,18,1028,17:08
13,23,1027,17:07
8,2,1110,18:30
11,23,1008,16:48
16,14,1240,20:40
20,8,1025,17:05
1,16,1008,16:48
24,13,1189,19:49
11,24,1287,21:27
19,24,1194,19:54
9,13,1179,19:39
6,9,1228,20:28
20,11,1111,18:31
17,14,1021,17:01
5,18,1291,21:31
20,7,1238,20:38
7,6,1196,19:56
5,11,1056,17:36
5,11,1045,17:25
20,2,1237,20:37
17,11,1042,17:22
12,4,1224,20:24
21,24,1256,20:56
11,17,1005,16:45
13,15,1115,18:35
8,17,1061,17:41
2,18,1156,19:16
13,21,1134,18:54
2,13,1147,19:07
8,7,1050,17:30
11,13,1080,18:00
13,3,1098,18:18
13,4,1100,18:20
15,5,1250,20:50
13,5,1188,19:48
9,13,1115,18:35
2,13,1147,19:07
21,19,1241,20:41
4,5,1103,18:23
14,12,1088,18:08
5,15,1080,18:00
2,7,1151,19:11
11,24,1080,18:00
11,24,1263,21:03
7,14,1196,19:56
9,17,1095,18:15
17,3,1239,20:39
11,13,1219,20:19
13,22,1086,18:06
8,14,1216,20:16
13,6,1130,18:50
13,11,1110,18:30
7,13,1145,19:05
14,15,1167,19:27
13,18,1070,17:50
4,24,1231,20:31
19,21,1072,17:52
5,19,1111,18:31
1,11,1344,22:24
8,19,1121,18:41
14,23,1021,17:01
14,11,1033,17:13
11,13,1048,17:28
22,24,1169,19:29
5,14,1191,19:51
21,14,1204,20:04
19,15,1196,19:56
9,4,1023,17:03
12,21,1002,16:42
13,14,1101,18:21
8,17,1210,20:10
13,17,1057,17:37
3,7,1053,17:33
22,7,1042,17:22
2,4,1166,19:26
6,15,1152,19:12
15,11,1071,17:51
21,19,1085,18:05
15,11,1321,22:01
20,19,1245,20:45
2,4,1014,16:54
11,20,1268,21:08
24,13,1239,20:39
11,13,1195,19:55
19,7,1027,17:07
24,23,1037,17:17
13,5,1206,20:06
11,3,1410,23:30
24,17,1208,20:08
21,7,1332,22:12
1,18,995,16:35
18,15,1062,17:42
2,9,1086,18:06
4,7,1197,19:57
7,17,1230,20:30
8,20,1047,17:27
18,24,1058,17:38
11,3,1089,18:09
13,11,1166,19:26
19,16,1070,17:50
11,17,1081,18:01
11,17,1199,19:59
21,4,1060,17:40
22,19,996,16:36
12,21,1154,19:14
2,4,1166,19:26
5,16,1083,18:03
24,3,1189,19:49
1,24,1059,17:39
24,17,1118,18:38
23,16,1089,18:09
7,19,1003,16:43
8,15,1081,18:01
1,13,1168,19:28
8,2,1036,17:16
3,13,1095,18:15
22,16,1063,17:43
7,8,1119,18:39
7,8,1065,17:45
23,22,1280,21:20
22,2,1163,19:23
23,15,1180,19:40
5,19,1132,18:52
12,15,1189,19:49
5,2,1195,19:55
8,22,1333,22:13
11,20,1027,17:07
3,4,1004,16:44
24,16,1368,22:48
7,13,1009,16:49
14,17,1139,18:59
3,11,1140,19:00
10,21,1110,18:30
13,4,1083,18:03
1,13,1053,17:33
11,8,1134,18:54
19,16,1048,17:28
4,5,1049,17:29
13,16,1169,19:29
13,18,1192,19:52
23,18,1245,20:45
21,22,1224,20:24
5,4,1206,20:06
11,20,1301,21:41
24,23,1160,19:20
23,19,1055,17:35
20,14,1148,19:08
16,20,1071,17:51
16,7,1111,18:31
12,9,1174,19:34
3,17,1121,18:41
14,22,1152,19:12
6,2,1017,16:57
22,15,1315,21:55
1,11,1191,19:51
14,18,1103,18:23
6,15,1102,18:22
8,9,1210,20:10
5,20,1042,17:22
9,15,1073,17:53
13,12,1083,18:03
24,11,1077,17:57
5,12,1116,18:36
11,12,1064,17:44
20,12,1366,22:46
7,11,1200,20:00
1,12,1103,18:23
5,18,1133,18:53
9,7,1056,17:36
8,13,1145,19:05
9,20,992,16:32
5,11,1054,17:34
19,15,1130,18:50
12,7,1105,18:25
11,23,1184,19:44
23,24,1130,18:50
6,7,1222,20:22
3,5,1011,16:51
2,5,1265,21:05
14,11,1193,19:53
9,4,1268,21:08
11,12,1002,16:42
1,12,1085,18:05
19,24,1092,18:12
4,20,1073,17:53
13,2,1231,20:31
12,14,1096,18:16
23,17,1039,17:19
15,13,1131,18:51
5,18,1015,16:55
22,12,1302,21:42
9,14,1120,18:40
4,3,1116,18:36
2,17,1037,17:17
12,24,1109,18:29
9,17,1038,17:18
21,19,1020,17:00
8,15,1126,18:46
14,18,1205,20:05
24,23,1136,18:56
12,10,1170,19:30
19,13,1239,20:39
8,7,1378,22:58
1,14,1149,19:09
5,20,1126,18:46
11,9,1172,19:32
3,19,1114,18:34
5,12,1289,21:29
13,4,1167,19:27
15,16,1042,17:22
6,21,1175,19:35
24,14,1050,17:30
5,11,1185,19:45
19,17,1169,19:29
24,7,1038,17:18
8,12,1260,21:00
12,24,1131,18:51
2,24,1076,17:56
18,19,1188,19:48
8,20,1085,18:05
7,17,1244,20:44
11,24,1152,19:12
5,7,1051,17:31
24,13,1014,16:54
19,3,1277,21:17
19,12,1124,18:44
15,9,1085,18:05
5,3,1014,16:54
7,3,1153,19:13
23,14,1188,19:48
13,3,1176,19:36
19,21,1142,19:02
13,23,1114,18:34
9,2,1120,18:40
15,2,1181,19:41
13,11,1042,17:22
11,14,994,16:34
12,15,1145,19:05
11,13,1162,19:22
9,23,1027,17:07
7,13,1225,20:25
24,17,1208,20:08
12,14,1081,18:01
14,13,1152,19:12
20,19,1217,20:17
13,3,1166,19:26
8,4,1105,18:25
12,23,1042,17:22
11,12,1158,19:18
2,16,1164,19:24
11,18,1081,18:01
17,16,1113,18:33
17,18,1359,22:39
8,12,1045,17:25
4,7,1145,19:05
13,2,1117,18:37
13,19,1226,20:26
19,4,1193,19:53
9,17,1030,17:10
21,20,1236,20:36
5,14,1072,17:52
4,12,1192,19:52
2,18,1224,20:24
22,13,1089,18:09
24,13,1137,18:57
24,15,1013,16:53
13,18,1078,17:58
14,2,1246,20:46
13,2,1028,17:08
18,22,1063,17:43
23,13,1108,18:28
5,18,1160,19:20
8,13,1198,19:58
13,23,1244,20:44
5,18,1168,19:28
6,13,1141,19:01
3,18,1161,19:21
6,12,1128,18:48
5,13,1160,19:20
3,8,1110,18:30
6,18,1175,19:35
5,13,1181,19:41
11,6,1406,23:26
18,12,1334,22:14
10,17,1155,19:15
20,14,1285,21:25
9,24,1230,20:30
6,17,1165,19:25
7,24,1067,17:47
9,16,1074,17:54
11,13,1221,20:21
14,17,1233,20:33
5,13,1038,17:18
23,19,1218,20:18
11,18,1193,19:53
20,4,1024,17:04
12,24,1006,16:46
5,19,1016,16:56
24,15,1051,17:31
12,18,1004,16:44
15,18,1186,19:46
4,7,1231,20:31
19,23,1156,19:16
5,12,1148,19:08
11,13,1238,20:38
14,2,1101,18:21
5,18,1157,19:17
18,2,1064,17:44
22,17,1145,19:05
4,12,1240,20:40
12,13,1113,18:33
18,2,1071,17:51
10,9,1069,17:49
9,2,1226,20:26
20,8,1156,19:16
12,18,1241,20:41
6,13,1251,20:51
23,22,1263,21:03
12,13,1261,21:01
11,22,1133,18:53
14,20,1164,19:24
14,24,1306,21:46
12,22,1071,17:51
11,7,1189,19:49
5,15,1167,19:27
14,18,1117,18:37
2,12,1137,18:57
5,15,1102,18:22
7,18,1040,17:20
15,16,1147,19:07
9,12,997,16:37
19,4,1158,19:18
5,20,1138,18:58
12,13,1120,18:40
3,12,1150,19:10
13,15,1151,19:11
6,14,1102,18:22
15,17,1146,19:06
1,13,1126,18:46
5,12,1094,18:14
8,15,1183,19:43
6,16,1084,18:04
19,5,1117,18:37
12,24,1049,17:29
4,8,1164,19:24
17,23,1122,18:42
5,13,1129,18:49
4,12,1171,19:31
3,14,1083,18:03
20,11,1008,16:48
13,24,1032,17:12
11,17,1169,19:29
21,18,1070,17:50
24,12,1135,18:55
11,13,1131,18:51
4,20,1230,20:30
15,13,1087,18:07
8,9,1073,17:53
1,18,1196,19:56
11,18,1017,16:57
20,19,1313,21:53
1,7,1061,17:41
22,23,1002,16:42
14,18,1160,19:20
5,24,1142,19:02
8,23,1077,17:57
13,20,1174,19:34
11,20,1093,18:13
7,12,1239,20:39
22,17,1174,19:34
9,3,1037,17:17
11,15,1161,19:21
9,7,1088,18:08
19,4,1282,21:22
2,11,1145,19:05
13,7,1159,19:19
11,12,1335,22:15
10,24,1169,19:29
11,12,1021,17:01
5,18,1077,17:57
11,24,1046,17:26
13,23,1184,19:44
15,11,1129,18:49
1,24,1185,19:45
13,11,1165,19:25
4,3,1083,18:03
20,4,1149,19:09
24,3,1105,18:25
12,13,1169,19:29
6,7,1112,18:32
11,15,1109,18:29
10,6,1112,18:32
1,17,1115,18:35
22,24,1044,17:24
14,20,1174,19:34
3,24,1004,16:44
3,18,1060,17:40
5,16,1054,17:34
20,23,1091,18:11
18,4,1101,18:21
8,17,1172,19:32
7,21,1095,18:15
18,15,1113,18:33
7,11,1151,19:11
1,13,1028,17:08
8,7,1259,20:59
12,16,1088,18:08
15,4,1103,18:23
15,12,1100,18:20
1,7,1028,17:08
6,11,1202,20:02
17,3,1236,20:36
9,11,1036,17:16
21,9,1158,19:18
15,12,1143,19:03
23,18,1118,18:38
5,23,1229,20:29
24,12,1157,19:17
24,18,1116,18:36
12,7,1195,19:55
18,17,1131,18:51
9,19,1194,19:54
4,17,1136,18:56
20,2,1133,18:53
11,3,1004,16:44
8,20,1335,22:15
2,13,1100,18:20
21,7,1144,19:04
24,19,1193,19:53
13,23,1127,18:47
19,23,1286,21:26
20,19,1081,18:01
21,4,1249,20:49
7,2,1097,18:17
20,23,1097,18:17
5,12,1282,21:22
11,12,1098,18:18
11,19,1258,20:58
5,12,1361,22:41
1,5,1064,17:44
6,7,1079,17:59
14,24,1115,18:35
20,24,1143,19:03
9,3,1236,20:36
11,3,1102,18:22
3,4,1310,21:50
7,4,1170,19:30
20,17,1135,18:55
19,14,1140,19:00
24,23,1118,18:38
17,11,1169,19:29
2,18,1365,22:45
24,13,1055,17:35
10,20,1031,17:11
2,17,1060,17:40
10,15,1287,21:27
12,13,1288,21:28
11,22,1167,19:27
9,12,1325,22:05
3,11,1074,17:54
11,17,1122,18:42
8,19,1006,16:46
8,16,1047,17:27
14,22,1211,20:11
11,18,1161,19:21
4,24,1167,19:27
12,23,1107,18:27
11,20,1052,17:32
18,19,1159,19:19
15,2,1069,17:49
14,23,1149,19:09
11,24,1072,17:52
2,22,1048,17:28
9,3,1016,16:56
14,3,1052,17:32
8,13,1176,19:36
11,8,1064,17:44
13,23,1278,21:18
11,12,995,16:35
8,23,1097,18:17
9,15,1316,21:56
8,4,1135,18:55
21,11,1094,18:14
15,14,1172,19:32
11,13,1082,18:02
5,11,1113,18:33
12,24,1089,18:09
6,16,999,16:39
5,7,998,16:38
8,13,1142,19:02
14,16,1169,19:29
14,6,1051,17:31
9,8,1371,22:51
11,5,1150,19:10
5,13,1177,19:37
11,12,1005,16:45
14,13,1189,19:49
1,17,1144,19:04
9,16,1032,17:12
11,4,1191,19:51
21,17,1202,20:02
13,17,1166,19:26
20,11,1100,18:20
9,2,1013,16:53
23,4,1027,17:07
19,18,1088,18:08
23,11,1015,16:55
18,15,1143,19:03
8,15,1167,19:27
15,18,1083,18:03
24,21,1021,17:01
6,18,1082,18:02
5,24,1112,18:32
17,15,1142,19:02
21,15,1247,20:47
6,3,1023,17:03
20,17,1171,19:31
5,2,1152,19:12
12,21,1010,16:50
24,19,1094,18:14
3,22,1185,19:45
7,14,1009,16:49
6,13,1213,20:13
